type,title,age_certification,description,release_year,genre,seasons,titleType,runtimeMinutes,averageRating,numVotes,platform,year
MOVIE,Crime of Passion,,"Kathy leaves the newspaper business to marry homicide detective Bill, but is frustrated by his lack of ambition and the banality of life in the suburbs. Her drive to advance Bill's career soon takes her down a dangerous path.",1956.0,"['drama', 'thriller', 'crime']",,movie,86,6.4,2443.0,amazon prime,
MOVIE,The Premature Burial,,An artist grows distant from his new wife as an irrational horror of premature burial consumes him.,1962.0,"['drama', 'thriller', 'horror']",,movie,81,6.5,4249.0,amazon prime,
MOVIE,The Scalphunters,,"Trapper Joe is on his way to the town with all of his gain of hides of the last winter. However a group of Indians stops him and takes all of his hides, leaving him the escaped slave Joseph instead. But Joe has no use for Joseph and is determined to get his property back and follows them. Before he can do anything, the Indians are raided themselves by a group of scalphunters under the greedy Howie. Not only the hides, but also Joseph falls into their hands. Now Joe follows them alone and tries to trick the numerical superior group out of his hides",1968.0,"['western', 'comedy']",,movie,102,6.7,3864.0,amazon prime,
MOVIE,Whoever Slew Auntie Roo?,PG,"A demented widow lures unsuspecting children into her mansion in a bizarre ""Hansel and Gretel"" twist.",1972.0,"['thriller', 'horror']",,movie,91,6.1,2072.0,amazon prime,
MOVIE,Savage Weekend,R,Several couples head upstate to the country to watch a boat being built. Unfortunately they are stalked by a murderer behind a ghoulish mask.,1979.0,"['thriller', 'horror']",,movie,88,4.5,1613.0,amazon prime,
MOVIE,I Don't Want to Be Born,R,"A woman gives birth to a baby, but this is no ordinary little tyke. The child is seemingly possessed by the spirit of a freak dwarf who the mother once spurned. Cue a spate of strange deaths, the one common factor being the presence of a baby in pram at the scene...",1975.0,"['thriller', 'horror']",,movie,95,4.1,1318.0,amazon prime,
MOVIE,The Fast and the Furious,,"A man wrongly imprisoned for murder breaks out of jail. He wants to clear his name, but with the police pursuing him, he's forced to take a beautiful young woman, driving a fast sports car, hostage and slip into a cross-border sports car race to try to make it to Mexico before the police get him.",1954.0,"['drama', 'crime', 'thriller']",,movie,73,5.3,1355.0,amazon prime,
MOVIE,The Magic Sword,,"The son of a sorceress, armed with weapons, armour and six magically summoned knights, goes on a quest to save a princess from a vengeful wizard.",1962.0,"['fantasy', 'drama', 'action']",,movie,80,4.7,2380.0,amazon prime,
MOVIE,Moon of the Wolf,,"After several locals are viciously murdered, a Louisiana sheriff starts to suspect he may be dealing with a werewolf.",1972.0,"['horror', 'thriller']",,tvMovie,75,5.0,1627.0,amazon prime,
MOVIE,J.D.'s Revenge,R,A college student is possessed by a 40's era gangster.,1976.0,"['horror', 'thriller', 'action']",,movie,96,6.0,1262.0,amazon prime,
MOVIE,"Gamera, the Giant Monster",,"A nuclear explosion in the far north unleashes Gamera, the legendary flying turtle, from his sleep under the ice. In his search for energy, Gamera wreaks havoc over the entire world, and it's up to the scientists, assisted by a young boy with a strange sympathic link to the monster, to put a stop to Gamera's rampage.",1965.0,"['horror', 'scifi', 'action']",,movie,78,5.1,3378.0,amazon prime,
MOVIE,After the Fox,,A criminal mastermind sets up a phony film production as part of a plan to smuggle stolen gold.,1966.0,"['comedy', 'crime', 'european']",,movie,103,6.4,4416.0,amazon prime,
MOVIE,Santa Claus Conquers the Martians,,"Martians fear their children have become lazy and joyless due to their newfound obsession with Earth TV shows. After ancient Martian leader Chochem suggests that the children of Mars need more fun—including their own Santa Claus—supreme leader Lord Kimar assembles an expedition to Earth. Once there, they kidnap two children who lead them to the North Pole, then capture the real Santa Claus, taking all three back to Mars in an attempt to bring the Martian children happiness.",1964.0,"['comedy', 'family', 'fantasy', 'scifi']",,movie,81,2.7,11826.0,amazon prime,
MOVIE,Crippled Avengers,R,"A group of martial artists seek revenge after being crippled by Tu Tin-To, a martial arts master, and his son.",1978.0,"['action', 'drama']",,movie,104,7.3,2625.0,amazon prime,
MOVIE,The Hound of the Baskervilles,,"Director Paul Morrissey applies a hefty dose of humor to Sir Arthur Conan Doyle's classic detective story in this interpretation of The Hound of the Baskervilles. Comedian Peter Cook takes on the role of brilliant detective Sherlock Holmes, who's not so gifted here as he relegates much of the investigation of demonic dogs to his bumbling sidekick, Watson (Dudley Moore), while he spends time with his mother and searches for an assistant.",1978.0,"['thriller', 'crime', 'horror', 'comedy']",,movie,85,4.5,1177.0,amazon prime,
MOVIE,The Legend of Lizzie Borden,,A dramatization of the famous 1893 Massachusetts trial of the woman accused of murdering her father and stepmother with an ax.,1975.0,"['history', 'drama']",,tvMovie,96,7.5,1718.0,amazon prime,
MOVIE,Strategic Air Command,,Air Force reservist Lt. Col. Robert (Dutch) Holland is recalled into active duty at the peak of his baseball career.,1955.0,"['drama', 'action', 'war']",,movie,112,6.3,3632.0,amazon prime,
MOVIE,The Secret of Santa Vittoria,PG-13,"During World War II, Italian villagers hide their wine from the German army.",1969.0,"['drama', 'war', 'comedy']",,movie,139,7.3,3784.0,amazon prime,
MOVIE,Breakout,PG,"A bush pilot is hired for $250,000 to go to Mexico to free an innocent prisoner.",1975.0,"['action', 'thriller', 'drama']",,movie,96,6.1,4056.0,amazon prime,
MOVIE,The Amazing Mr Blunden,G,"Mysterious old solicitor Mr. Blunden visits Mrs. Allen and her young children in their squalid, tiny Camden Town flat and makes her an offer she cannot refuse. The family become the housekeepers to a derelict country mansion in the charge of the solicitors. One day the children meet the spirits of two other children who died in the mansion nearly a hundred years prior. The children prepare a magic potion that allows them to travel backwards in time to the era of the ghost children. Will the children be able to help their new friends and what will happen to them if they do?",1972.0,"['fantasy', 'family']",,movie,99,6.8,1520.0,amazon prime,
MOVIE,Bela Lugosi Meets a Brooklyn Gorilla,,Two goofy entertainers meet a mad scientist on a jungle island.,1952.0,"['horror', 'scifi', 'comedy']",,movie,74,3.7,2485.0,amazon prime,
MOVIE,Jack Frost,G,"Pardon-me Pete, the official groundhog of Groundhog Day, tells the story of Jack Frost, who falls in love with a beautiful young woman and begs Father Winter to make him human so that she can see him. His request is granted, but only on the condition that by the spring he has a house, a bag of gold, a horse and a wife. But Jack finds that life as a human is more complicated then he thought.",1979.0,"['fantasy', 'animation', 'comedy', 'family', 'romance']",,tvMovie,48,6.9,4040.0,amazon prime,
MOVIE,"If It's Tuesday, This Must Be Belgium",,A group of travelers from the United States race through seven countries in 18 days.,1969.0,"['comedy', 'action', 'romance']",,movie,98,6.3,2215.0,amazon prime,
MOVIE,Warning From Space,,"Large star shaped aliens travel to earth in hopes of warning them about an oncoming catastrophe. To prevent panic about their appearance, one alien takes the form of a popular singer.",1956.0,"['scifi', 'drama']",,movie,87,4.7,1145.0,amazon prime,
MOVIE,Konga,,"Dr.Decker comes back from Africa after a year, presumed dead. During that year, he came across a way of growing plants and animals to an enormous size. He brings back a baby chimpanzee to test out his theory. As he has many enemies at home, he decides to use his chimp, 'Konga' to 'get rid of them'. Then Konga grows to gigantic proportions and wreaks havoc all over the city of London!!",1961.0,"['horror', 'scifi', 'fantasy', 'action', 'comedy', 'drama', 'thriller']",,movie,90,4.4,1753.0,amazon prime,
MOVIE,Park Row,,In New York's 1880's newspaper district a dedicated journalist manages to set up his own paper. It is an immediate success but attracts increasing opposition from one of the bigger papers and its newspaper heiress owner.,1952.0,"['thriller', 'drama']",,movie,83,7.2,1859.0,amazon prime,
MOVIE,Thunderbird 6,G,"The International Rescue team is faced with one of its toughest challenges yet, as the revolutionary lighter-than-air craft Skyship One is hijacked while on her maiden voyage around the world. Against backdrops including the Statue of Liberty and the Sphinx, Lady Penelope, Parker, Alan and Tin-Tin fight the hijackers from on-board, while the rest of the team tries to stop the airship crashing.",1968.0,"['scifi', 'action', 'drama', 'family', 'animation']",,movie,89,6.3,1505.0,amazon prime,
MOVIE,Doc,PG,"A revisionist western, ""Doc"" is Frank Perry's attempt to accurately portray the lives and persons of Doc Holliday, Wyatt Earp, and the now-legendary events that took place in the town of Tombstone, starring Stacy Keach, Faye Dunaway and Harris Yulin.",1971.0,"['western', 'comedy']",,movie,96,6.2,1845.0,amazon prime,
MOVIE,Wuthering Heights,G,"The Earnshaws are Yorkshire farmers during the early 19th Century. One day, Mr. Earnshaw returns from a trip to the city, bringing with him a ragged little boy called Heathcliff. Earnshaw's son, Hindley, resents the child, but Heathcliff becomes companion and soulmate to Hindley's sister, Catherine. After her parents die, Cathy and Heathcliff grow up wild and free on the Moors and despite the continued enmity between Hindley and Heathcliff they're happy-- until Cathy meets Edgar Linton, the son of a wealthy neighbor. Written by Marg Baskin",1970.0,"['drama', 'romance']",,movie,104,6.4,1959.0,amazon prime,
MOVIE,The Screaming Skull,,"Newlyweds Eric and Jenni Whitlock retire to his desolate mansion, where Eric's first wife Marianne died from a mysterious freak accident. Jenni, who has a history of mental illness, begins to see strange things including a mysterious skull, which may or may not be a product of her imagination.",1958.0,"['horror', 'thriller']",,movie,68,3.9,3647.0,amazon prime,
MOVIE,Black and White in Color,PG,"French colonists in Africa, several months behind in the news, find themselves at war with their German neighbors. Deciding that they must do their proper duty and fight the Germans, they promptly conscript the local native population. Issuing them boots and rifles, the French attempt to make ""proper"" soldiers out of the Africans. A young, idealistic French geographer seems to be the only rational person in the town, and he takes over control of the ""war"" after several bungles on the part of the others.",1976.0,"['drama', 'comedy', 'european', 'war']",,movie,90,6.8,1614.0,amazon prime,
